seed,optimize_prior,samples,linearized_pred,kfac,diffrax,savefig,epochs,accuracy_MAP,nll_MAP,brier_MAP,ece_map,mce_map,accuracy_posterior,nll_posterior,brier_posterior,ece_posterior,mce_posterior,accuracy_laplace,nll_laplace,brier_laplace,ece_laplace,mce_laplace,Total_time,Exmap_time,Laplace_time,NetworkTraining_time
655,False,100,True,True,True,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,87.16981,0.3233058253785139,0.09199893212415283,4.72842,19.00223,86.28931,0.4355851488581731,0.1314687028830404,15.553561,22.136307,33.18471002578735,21.43524146080017,0.9981765747070312,3.8740458488464355
655,False,100,True,True,True,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,86.79245,0.330551207686233,0.0944725994546971,5.6084046,24.89472,85.66038,0.46663024336239245,0.1446249835173208,16.882498,21.863152,34.04091191291809,21.658738613128662,1.012965440750122,4.367786169052124
655,False,100,True,True,False,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,86.918236,0.344104139087732,0.09608502155494436,5.5222435,16.325184,87.67296,0.4012872605200127,0.1176515413911599,14.407865,17.186134,40.680426836013794,29.230709552764893,0.9976837635040283,3.4511935710906982
655,False,100,True,True,False,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,86.41509,0.33715295002527346,0.09268730557528515,5.7516313,22.929556,86.28931,0.4355851488581731,0.1314687028830404,15.553561,22.136307,38.48498177528381,26.500859260559082,0.998302698135376,3.9954614639282227
655,False,100,True,True,False,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,86.918236,0.34069481443103317,0.09491126877345674,5.739424,21.994501,85.66038,0.46663024336239245,0.1446249835173208,16.882498,21.863152,37.99259281158447,25.41730761528015,0.9974794387817383,4.441417217254639
655,False,100,True,False,True,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,83.14465,1.1118160087063007,0.13839447134057156,13.403773,38.041733,87.67296,0.4012872605200127,0.1176515413911599,14.407865,17.186134,190.37547492980957,178.85011553764343,1.0030550956726074,3.4745032787323
655,False,100,True,False,True,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,85.4088,0.812820362017409,0.120868367916115,10.964916,29.902166,86.28931,0.4355851488581731,0.1314687028830404,15.553561,22.136307,197.18085145950317,185.19598960876465,1.0018436908721924,4.038690805435181
655,False,100,True,False,True,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,86.16352,0.8758906690327979,0.12339164245126966,10.9277115,38.589645,85.66038,0.46663024336239245,0.1446249835173208,16.882498,21.863152,190.8126585483551,178.7163426876068,1.0005483627319336,4.249733209609985
655,False,100,True,False,False,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,83.14465,1.151907957948812,0.13902810888564973,13.442784,40.400238,87.67296,0.4012872605200127,0.1176515413911599,14.407865,17.186134,174.20981788635254,162.8861963748932,0.9997532367706299,3.4472413063049316
655,False,100,True,False,False,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,85.28302,0.8218770978021651,0.12063896872599165,11.083247,32.888508,86.28931,0.4355851488581731,0.1314687028830404,15.553561,22.136307,159.4628357887268,147.5251166820526,1.00160551071167,3.950922966003418
655,False,100,True,False,False,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,86.16352,0.8948593049695808,0.1235636140540769,10.784513,35.731476,85.66038,0.46663024336239245,0.1446249835173208,16.882498,21.863152,174.47323942184448,162.12946701049805,1.0124070644378662,4.459985733032227
655,False,100,False,True,True,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,87.67296,0.3397697331849052,0.10017610669335145,9.690263,14.13126,36.100628,0.7245518934346733,0.2655945543681377,17.3649,49.355453,27.643221139907837,16.823004722595215,1.0092439651489258,3.710625410079956
655,False,100,False,True,True,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,86.79245,0.34137713531091585,0.10131408729671254,8.503952,14.14935,40.125786,0.7142971389166861,0.26051376361971673,12.791931,62.846893,28.334934949874878,17.180944681167603,1.0049803256988525,4.116978406906128
655,False,100,False,True,True,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,87.2956,0.3419165081958057,0.10087922788098658,9.9672985,17.815435,40.503143,0.7120287895729119,0.2593881324330912,13.930959,14.362699,28.70124077796936,17.198256492614746,1.009861946105957,4.370383024215698
655,False,100,False,True,False,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,87.42138,0.3414371744883985,0.10072317338282501,9.855943,16.459507,36.100628,0.7245518934346733,0.2655945543681377,17.3649,49.355453,30.872727155685425,20.01789402961731,1.0203857421875,3.6725289821624756
655,False,100,False,True,False,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,87.42138,0.33524691930353695,0.09908608856331858,8.900955,10.928887,40.125786,0.7142971389166861,0.26051376361971673,12.791931,62.846893,30.50831413269043,19.505001068115234,0.9957447052001953,3.911949872970581
655,False,100,False,True,False,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,87.79874,0.3392448098451437,0.09940158033863142,10.084958,14.995795,40.503143,0.7120287895729119,0.2593881324330912,13.930959,14.362699,32.612449645996094,20.83647394180298,0.9996616840362549,4.580433368682861
655,False,100,False,False,True,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,87.04402,0.3085427999104771,0.09370464180153223,3.3807726,12.404412,36.100628,0.7245518934346733,0.2655945543681377,17.3649,49.355453,296.5385308265686,285.80916261672974,1.0269834995269775,3.505368709564209
655,False,100,False,False,True,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,87.54717,0.3143415607677144,0.09479569865214418,4.433112,10.753214,40.125786,0.7142971389166861,0.26051376361971673,12.791931,62.846893,277.9233076572418,266.80846071243286,0.9951174259185791,3.935422897338867
655,False,100,False,False,True,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,87.54717,0.3193727554672984,0.09589166160455485,5.46399,15.180546,40.503143,0.7120287895729119,0.2593881324330912,13.930959,14.362699,257.2861387729645,245.82377362251282,1.0061593055725098,4.274501323699951
655,False,100,False,False,False,True,1500,87.42138,0.33335056903259275,0.09322945848160728,5.6597037,19.801586,87.2956,0.29335885395443656,0.08973539612688186,1.2683975,6.702018,36.100628,0.7245518934346733,0.2655945543681377,17.3649,49.355453,253.68219256401062,243.2071795463562,1.0047674179077148,3.381740093231201
655,False,100,False,False,False,True,2000,87.04402,0.3902720812878455,0.09959143492844094,7.28871,25.649189,86.918236,0.30006997796996454,0.09312046914980954,2.2131283,7.432556,40.125786,0.7142971389166861,0.26051376361971673,12.791931,62.846893,237.30858659744263,226.20166110992432,1.0059804916381836,3.9546444416046143
655,False,100,False,False,False,True,2500,86.037735,0.44201360757684965,0.10441673229143422,7.981258,27.472675,86.79245,0.30187527839053896,0.09357894374624975,2.8767571,11.489439,40.503143,0.7120287895729119,0.2593881324330912,13.930959,14.362699,228.39134311676025,216.95054960250854,1.0043020248413086,4.330113649368286
115,True,100,True,True,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,86.79245,0.2950170509647549,0.09022475437623953,2.955395,22.269615,86.54088,0.33026788038168403,0.09701791347594343,6.041112,8.974541,27.423003435134888,15.894134521484375,0.9994120597839355,3.469905138015747
115,True,100,True,True,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,87.42138,0.29749291243088194,0.09039100554604043,2.6686416,13.371956,85.28302,0.3804941057291084,0.1116882282486704,11.399115,14.296352,26.094648122787476,14.036715507507324,1.0027647018432617,3.965620517730713
115,True,100,True,True,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,87.2956,0.2977972357192115,0.09095870271599998,2.9037833,7.4632406,85.28302,0.4170167041806895,0.12429852748547576,13.574963,15.248537,25.936421394348145,13.161086559295654,0.9980728626251221,4.663994073867798
115,True,100,True,True,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,86.666664,0.2856306380086544,0.08781220551744488,2.4938004,14.037741,86.54088,0.33026788038168403,0.09701791347594343,6.041112,8.974541,26.27271604537964,14.681664228439331,0.9985623359680176,3.4631307125091553
115,True,100,True,True,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.918236,0.29164069979927465,0.08881347246133546,3.6767325,9.758204,85.28302,0.3804941057291084,0.1116882282486704,11.399115,14.296352,24.625687837600708,12.652607917785645,0.9930462837219238,3.9299192428588867
115,True,100,True,True,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,87.42138,0.29336800738712354,0.08961562991595756,2.4707382,5.709505,85.28302,0.4170167041806895,0.12429852748547576,13.574963,15.248537,27.211547136306763,14.82323956489563,0.9928205013275146,4.331536293029785
115,True,100,True,False,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,85.53459,0.4199718271293567,0.10230625083671055,7.781194,25.6365,86.54088,0.33026788038168403,0.09701791347594343,6.041112,8.974541,143.13601326942444,131.50458002090454,0.99611496925354,3.5072531700134277
115,True,100,True,False,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.28931,0.6392184657634271,0.10859944683616565,8.800756,24.744946,85.28302,0.3804941057291084,0.1116882282486704,11.399115,14.296352,165.894380569458,153.94291067123413,0.9972290992736816,3.9104409217834473
115,True,100,True,False,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,85.66038,0.7182077116153684,0.11860733551473854,9.722408,19.838259,85.28302,0.4170167041806895,0.12429852748547576,13.574963,15.248537,173.83532667160034,161.5629050731659,0.9945461750030518,4.270197868347168
115,True,100,True,False,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,85.78616,0.418272717985056,0.10243264296044603,7.464031,25.587183,86.54088,0.33026788038168403,0.09701791347594343,6.041112,8.974541,181.26013326644897,169.64366173744202,1.0005335807800293,3.5015814304351807
115,True,100,True,False,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.28931,0.6517512719804512,0.10865987919598394,8.813809,26.31526,85.28302,0.3804941057291084,0.1116882282486704,11.399115,14.296352,211.64082837104797,199.39602613449097,0.9981391429901123,4.0685343742370605
115,True,100,True,False,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,85.91195,0.7490702329309071,0.11905534995013552,9.470853,19.173822,85.28302,0.4170167041806895,0.12429852748547576,13.574963,15.248537,223.1330761909485,210.76919865608215,1.0017035007476807,4.328791618347168
115,True,100,False,True,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,85.28302,0.44091984011329305,0.1351214039142404,17.089138,24.82791,46.918236,0.691723093381808,0.24931724092620566,6.3077226,39.247314,18.409067392349243,7.5949320793151855,0.9959583282470703,3.5119709968566895
115,True,100,False,True,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.54088,0.40368560005590287,0.12039756576297403,15.136806,20.110369,53.96226,0.6900953448239822,0.24847786464194221,0.98313093,0.98313093,19.448909044265747,8.21298623085022,1.0065209865570068,3.8787434101104736
115,True,100,False,True,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,87.67296,0.41673085907960655,0.12431052690394354,17.62636,21.337969,57.2327,0.6849929703348827,0.2459295200885675,5.282754,5.282754,20.03090214729309,8.515938520431519,0.9974370002746582,4.247727155685425
115,True,100,False,True,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,84.528305,0.44375954287481534,0.13607059775473515,16.513535,23.466324,46.918236,0.691723093381808,0.24931724092620566,6.3077226,39.247314,19.13080930709839,8.036487817764282,0.9974126815795898,3.766502618789673
115,True,100,False,True,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.79245,0.41494546376642605,0.12549281716170202,15.789138,18.73905,53.96226,0.6900953448239822,0.24847786464194221,0.98313093,0.98313093,19.36612820625305,8.277103900909424,0.9961886405944824,3.9100937843322754
115,True,100,False,True,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,87.92453,0.41523304553820367,0.12369356625368966,17.855865,22.537363,57.2327,0.6849929703348827,0.2459295200885675,5.282754,5.282754,20.937739372253418,9.389002799987793,0.9972193241119385,4.242771863937378
115,True,100,False,False,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,86.79245,0.33115931175261987,0.09904084363861793,7.4086995,29.34869,46.918236,0.691723093381808,0.24931724092620566,6.3077226,39.247314,146.89629745483398,136.25314784049988,1.0017287731170654,3.4211413860321045
115,True,100,False,False,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.41509,0.34789768661221904,0.10207998382738781,7.1822658,20.98223,53.96226,0.6900953448239822,0.24847786464194221,0.98313093,0.98313093,162.49075388908386,151.26633763313293,0.9978809356689453,3.983880043029785
115,True,100,False,False,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.79245,0.3447098063628782,0.1017620145180679,6.886066,21.088017,57.2327,0.6849929703348827,0.2459295200885675,5.282754,5.282754,167.421400308609,155.83167910575867,0.9954211711883545,4.359098434448242
115,True,100,False,False,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,86.666664,0.3389072121005698,0.1003860664079026,7.45024,27.267933,46.918236,0.691723093381808,0.24931724092620566,6.3077226,39.247314,152.28344869613647,141.42192101478577,1.0055348873138428,3.5244102478027344
115,True,100,False,False,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.41509,0.35990106863142113,0.10310001473485661,7.4251027,22.663164,53.96226,0.6900953448239822,0.24847786464194221,0.98313093,0.98313093,154.1219823360443,142.9410755634308,0.9950566291809082,3.9336812496185303
115,True,100,False,False,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.54088,0.3628659009179868,0.10380379273616075,7.2444496,22.440804,57.2327,0.6849929703348827,0.2459295200885675,5.282754,5.282754,159.48825788497925,147.736319065094,1.0090034008026123,4.457351922988892
115,False,100,True,True,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,86.16352,0.3315824109493116,0.09778329764466778,6.3350625,22.464687,86.666664,0.4019909791698199,0.11779467304036186,13.656794,16.683155,33.22300434112549,21.836210012435913,0.9920673370361328,3.4486167430877686
115,False,100,True,True,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.918236,0.32568584505164627,0.09515796810956398,5.5137205,22.899437,85.157234,0.4600600961785667,0.14030948988915093,17.270927,20.648283,31.902921199798584,20.128216981887817,0.9965171813964844,3.858268976211548
115,False,100,True,True,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.54088,0.3208508479407185,0.09412805900141238,4.360394,18.663273,85.4088,0.48844868092444266,0.15232408774301515,18.867767,23.929125,30.03834557533264,17.750297784805298,1.0042798519134521,4.336199522018433
115,False,100,True,True,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,85.91195,0.3408739997375768,0.09828612599431541,6.6038566,23.77259,86.666664,0.4019909791698199,0.11779467304036186,13.656794,16.683155,40.03681921958923,28.558300256729126,1.0064294338226318,3.5043163299560547
115,False,100,True,True,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.79245,0.3227548307232186,0.09378392226253852,4.879432,22.250929,85.157234,0.4600600961785667,0.14030948988915093,17.270927,20.648283,34.48983454704285,22.641088008880615,0.9962174892425537,3.9105947017669678
115,False,100,True,True,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.54088,0.32120575713043537,0.09384862456504015,4.6404657,17.344246,85.4088,0.48844868092444266,0.15232408774301515,18.867767,23.929125,34.58478760719299,22.445706129074097,0.9995553493499756,4.271062135696411
115,False,100,True,False,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,83.6478,1.1691517231411688,0.12520112046924886,11.796698,29.407784,86.666664,0.4019909791698199,0.11779467304036186,13.656794,16.683155,231.89443922042847,220.32578015327454,0.9965498447418213,3.6526427268981934
115,False,100,True,False,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.54088,1.0762105034455842,0.11839937770901182,10.143323,33.57504,85.157234,0.4600600961785667,0.14030948988915093,17.270927,20.648283,255.52498173713684,243.33397674560547,0.9964253902435303,4.256609916687012
115,False,100,True,False,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,85.03144,1.204978188772499,0.12447752024536861,11.205978,41.282475,85.4088,0.48844868092444266,0.15232408774301515,18.867767,23.929125,250.48969864845276,238.28676438331604,0.997929573059082,4.339325189590454
115,False,100,True,False,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,83.89937,1.2086183139705016,0.12525654557362748,11.568535,30.009905,86.666664,0.4019909791698199,0.11779467304036186,13.656794,16.683155,252.33981275558472,240.89520001411438,0.9920883178710938,3.462648868560791
115,False,100,True,False,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,86.54088,1.108842683356117,0.11874573994858646,10.311911,32.777657,85.157234,0.4600600961785667,0.14030948988915093,17.270927,20.648283,294.9185559749603,283.03402280807495,0.9966921806335449,3.946530818939209
115,False,100,True,False,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,85.157234,1.2543040429924253,0.12474225985954289,11.163918,46.306946,85.4088,0.48844868092444266,0.15232408774301515,18.867767,23.929125,281.796514749527,269.49022126197815,0.9969942569732666,4.302678346633911
115,False,100,False,True,True,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,87.2956,0.3481708159870034,0.1028859134401936,9.727507,13.420945,57.2327,0.6808813604814937,0.2438906176342146,4.564288,39.706326,26.926998615264893,16.43476939201355,1.0136358737945557,3.407862901687622
115,False,100,False,True,True,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,88.05031,0.34327945049958986,0.10107646283263727,10.8138685,18.08895,42.51572,0.7185005068335046,0.2625796469108528,10.951968,60.553627,28.361366510391235,17.152713775634766,1.007439374923706,4.094425201416016
115,False,100,False,True,True,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.666664,0.35418013828246964,0.1056303203878122,10.015419,15.907783,42.012577,0.7078669801029656,0.25732480703521604,11.302778,11.437589,29.254353284835815,17.865254402160645,0.995002269744873,4.256091356277466
115,False,100,False,True,False,True,1500,86.54088,0.3713776722182349,0.09821396599173005,6.5052166,16.433472,87.04402,0.34881745334498426,0.10362362056918271,9.652566,13.398493,57.2327,0.6808813604814937,0.2438906176342146,4.564288,39.706326,31.268986463546753,20.67212963104248,0.9995260238647461,3.5181527137756348
115,False,100,False,True,False,True,2000,85.53459,0.4583773702520681,0.10580837077438643,8.473212,21.085804,87.42138,0.3449559998664657,0.10183481151392973,10.2519245,18.400734,42.51572,0.7185005068335046,0.2625796469108528,10.951968,60.553627,32.089738845825195,20.981059312820435,0.9943346977233887,3.979710340499878
115,False,100,False,True,False,True,2500,85.78616,0.5390358879161005,0.10999029402533748,9.037585,19.900465,86.54088,0.35623549159608947,0.10568776557088172,10.36925,17.007483,42.012577,0.7078669801029656,0.25732480703521604,11.302778,11.437589,34.27720332145691,22.78888463973999,1.0051641464233398,4.376687288284302
