seed,optimize_prior,samples,linearized_pred,kfac,diffrax,solver,pcoeff,icoeff,savefig,epochs,accuracy_MAP,nll_MAP,brier_MAP,ece_map,mce_map,accuracy_posterior,nll_posterior,brier_posterior,ece_posterior,mce_posterior,accuracy_laplace,nll_laplace,brier_laplace,ece_laplace,mce_laplace,Total_time,Exmap_time,Laplace_time,NetworkTraining_time,,pcoeff,icoeff,avg_time,avg_acc,avg_ece,avg_mce
0,False,100,False,False,True,dopri5,0.4,0.6,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.41509,0.293359497311125,0.0902370671458696,3.2036514,15.067667,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,340.287350177765,324.436058998108,0.874524593353272,2.09586381912231,,,,,,,
1,False,100,False,False,True,dopri5,0.4,0.6,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.288793898554422,0.0891860931136169,3.307114,7.143876,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,405.255896568298,388.58688378334,1.28261685371399,2.27647471427917,,,,,,,
2,False,100,False,False,True,dopri5,0.4,0.6,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.28931,0.285569356999307,0.0898965169386658,3.8352013,14.513016,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,337.099390983582,320.789800882339,0.95454216003418,2.223384141922,,,,,,,
3,False,100,False,False,True,dopri5,0.4,0.6,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.79245,0.294439808876131,0.0907684841106227,2.612796,6.3358126,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,400.97093462944,384.214365959167,1.0415472984314,2.58801627159119,,,,,,,
0,False,100,False,False,True,dopri5,0.4,0.7,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.79245,0.292279285976865,0.0899167106896212,2.38268,7.881415,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,347.836528778076,332.061457395554,0.839903116226196,2.05546259880066,,,,,,,
1,False,100,False,False,True,dopri5,0.4,0.7,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.04402,0.292701357490651,0.089966119874411,3.1419256,7.418227,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,431.891551733017,415.917674541473,0.951579570770264,2.00311017036438,,,,,,,
2,False,100,False,False,True,dopri5,0.4,0.7,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.79245,0.291928605796023,0.0907345421249079,2.0232651,3.7249684,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,362.967808008194,346.814852952957,0.982343435287476,2.10615730285645,,,,,,,
3,False,100,False,False,True,dopri5,0.4,0.7,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.918236,0.291286505986944,0.0910146690156685,1.471501,3.6690474,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,406.996017694473,390.756241798401,0.940600156784058,2.06425380706787,,,,,,,
0,False,100,False,False,True,dopri5,0.4,0.8,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.79245,0.290054311760848,0.0905962047146854,2.332855,9.122962,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,358.414695262909,342.314613103867,0.739033937454224,2.04626083374023,,,,,,,
1,False,100,False,False,True,dopri5,0.4,0.8,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.16981,0.285722814744821,0.0878490970803038,2.7345514,7.626754,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,467.836926221848,451.289842605591,0.839716196060181,2.32865142822266,,,,,,,
2,False,100,False,False,True,dopri5,0.4,0.8,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.918236,0.290620487264536,0.0905114153559428,2.9924335,8.633905,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,382.658099889755,366.385517835617,0.889389514923096,1.97649574279785,,,,,,,
3,False,100,False,False,True,dopri5,0.4,0.8,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.16981,0.286186264057843,0.0880108169231666,2.433559,2.9581308,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,385.530642986298,369.020308017731,0.808159828186035,2.09129333496094,,,,,,,
0,False,100,False,False,True,dopri5,0.4,0.9,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.54088,0.274969397965007,0.0858174267582296,3.2451894,17.11819,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,390.624415397644,373.95812869072,0.822156429290772,1.99884724617004,,,,,,,
1,False,100,False,False,True,dopri5,0.4,0.9,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.79874,0.283898386889881,0.0870913549463999,2.745259,4.628527,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,466.318162202835,449.479104995728,0.836827993392944,2.05691933631897,,,,,,,
2,False,100,False,False,True,dopri5,0.4,0.9,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.42138,0.284347205540266,0.0884504063896051,2.5840497,6.8632603,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,396.993685007095,379.982446193695,0.845650196075439,2.12130451202393,,,,,,,
3,False,100,False,False,True,dopri5,0.4,0.9,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.42138,0.287057197527996,0.0880420091488673,2.4046175,4.6854854,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,427.835169553757,410.76423406601,0.875244140625,2.08977317810059,,,,,,,
0,False,100,False,False,True,dopri5,0.4,1,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.918236,0.289886950714573,0.0903710460720127,2.2347965,7.725996,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,420.00576710701,402.71986413002,0.864014863967896,2.16423153877258,,,,,,,
1,False,100,False,False,True,dopri5,0.4,1,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.2956,0.290529136633748,0.0902396563195116,2.7814138,8.698434,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,481.410351037979,463.901894569397,0.883535385131836,2.2076301574707,,,,,,,
2,False,100,False,False,True,dopri5,0.4,1,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.16981,0.287267025390823,0.0898422365647283,2.3913872,9.500212,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,421.469465017319,403.82998418808,1.0173168182373,2.039470911026,,,,,,,
3,False,100,False,False,True,dopri5,0.4,1,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.42138,0.281650117411965,0.0867944356233266,2.949303,10.757446,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,496.349138259888,478.831243991852,0.824164390563965,1.9805760383606,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.3,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.666664,0.283082073175283,0.0896032968293656,2.5176163,10.681068,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,314.073975086212,296.269971132278,0.840499401092529,2.06541013717651,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.3,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.54717,0.291012112521831,0.0899307380839489,2.4035518,6.6656647,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,381.83031129837,363.842097043991,0.893442392349243,2.10530853271484,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.3,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.28931,0.287636607787413,0.0904574788740769,2.9666996,10.703564,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,329.056565761566,310.943601846695,0.838742971420288,2.09881782531738,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.3,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.16981,0.290238623000921,0.0898323845312732,1.4633011,6.4136624,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,380.032438993454,361.652955055237,0.958726167678833,2.11260414123535,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.4,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.2956,0.292763099282468,0.0899664754401686,1.7986864,4.8868656,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,320.230249643326,301.957303285599,0.80872106552124,2.00874805450439,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.4,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.04402,0.282210275026053,0.0871738194946098,2.9164414,7.413006,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,388.53147816658,370.048228740692,0.920636415481567,1.99086904525757,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.4,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.04402,0.29197270698275,0.0912221404136299,2.6315987,8.054465,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,317.29860496521,298.481825590134,0.850770235061646,2.20595788955688,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.4,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.67296,0.283033482979993,0.0880525123308759,2.8659868,9.448451,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,397.780905246735,378.957664489746,0.866585493087769,2.12240076065063,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.5,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.16981,0.28912840905947,0.0905584883153471,2.4389825,9.0680895,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,334.385991096497,315.469653606415,0.807402610778809,2.07072472572327,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.5,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.290486699366046,0.0897519063395999,2.832682,9.067512,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,409.749157190323,390.616714715958,0.877561807632446,2.11842346191406,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.5,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.918236,0.295237373473522,0.0922380777146992,2.325771,9.121286,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,345.220130443573,325.913568496704,0.935721158981323,2.04497623443604,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.5,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.16981,0.286578020864322,0.0880525253244172,2.7885656,7.4006677,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,448.108562231064,428.771367788315,0.851324558258057,2.06962561607361,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.6,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.918236,0.286769556396711,0.0896743120573884,3.4084558,8.959496,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,341.936538934708,322.291862249374,0.947926759719849,2.0486752986908,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.6,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,88.05031,0.286927847171765,0.086887353222552,3.4803066,9.623713,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,435.865162611008,416.213509321213,0.8393394947052,2.04303503036499,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.6,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.92453,0.290552884287157,0.0899892938595383,3.2876208,13.876015,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,354.153054237366,333.197585582733,0.883441686630249,2.0313732624054,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.6,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.666664,0.298037244125543,0.091021688257384,2.0273225,5.9212356,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,390.121827840805,370.212629079819,0.844333648681641,2.03333592414856,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.7,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.16981,0.289904944533428,0.0903559998160124,2.005281,5.3902206,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,363.000486135483,342.984881639481,0.856241464614868,1.9691264629364,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.7,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.297626406513617,0.091585697204974,2.563363,5.8861732,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,455.814604043961,435.567349433899,0.952457666397095,2.01263189315796,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.7,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.04402,0.295361020637297,0.0911188926127378,2.73634,10.204506,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,392.842266082764,372.371343374252,0.825675010681152,2.1519033908844,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.7,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.918236,0.290416064963281,0.0904141419595589,2.3648458,7.638037,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,416.193605184555,395.664612054825,0.763720035552979,2.1151852607727,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.8,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.04402,0.293679326434674,0.0905127718754747,2.083099,15.360552,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,387.035656452179,366.408974647522,0.877443075180054,2.01466035842895,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.8,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.2956,0.28794960857178,0.0892667689216921,2.4255958,5.0865173,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,456.520407676697,435.63517832756,0.839893341064453,2.20945143699646,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.8,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.16981,0.291284735560089,0.0904716114206824,1.9790348,10.219592,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,388.276763916016,367.490401506424,0.853258371353149,1.97315764427185,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.8,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.67296,0.290034819267418,0.0892802491844119,2.747121,7.621211,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,410.766928195953,389.676666259766,0.892004013061523,2.08766102790833,,,,,,,
0,False,100,False,False,True,dopri5,0.5,0.9,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.666664,0.291006544016099,0.0902424629917979,2.7023253,9.798503,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,399.720823764801,378.387184619904,0.8369460105896,2.14636778831482,,,,,,,
1,False,100,False,False,True,dopri5,0.5,0.9,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.28669376070624,0.0883505577782877,3.4891355,7.8999224,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,477.176938533783,455.914496660233,0.833784818649292,2.02235245704651,,,,,,,
2,False,100,False,False,True,dopri5,0.5,0.9,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.918236,0.29258381837455,0.0909762397548734,2.4850183,7.054198,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,416.096019983292,394.644125461578,0.825534820556641,2.02525186538696,,,,,,,
3,False,100,False,False,True,dopri5,0.5,0.9,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.918236,0.295742409862813,0.0903050169941192,2.411861,4.1792035,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,473.074340343475,450.128652572632,0.799530029296875,2.0554039478302,,,,,,,
0,False,100,False,False,True,dopri5,0.5,1,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.2956,0.283965009189981,0.0882018947141868,2.285584,6.9749117,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,441.944821119308,420.152774810791,0.751128196716309,2.1572687625885,,,,,,,
1,False,100,False,False,True,dopri5,0.5,1,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.54717,0.283477782328913,0.0869390581491364,2.1912825,3.845632,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,515.218937397003,493.404012918472,0.780637502670288,2.03417205810547,,,,,,,
2,False,100,False,False,True,dopri5,0.5,1,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.16981,0.288498712388273,0.0903514029764818,1.9215256,7.763797,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,449.186922073364,427.058476209641,0.787766456604004,2.08312177658081,,,,,,,
3,False,100,False,False,True,dopri5,0.5,1,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.42138,0.28420845513161,0.0872204526798955,2.358128,3.0231476,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,485.42486000061,463.148557424545,0.932998657226563,1.97059178352356,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.3,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.28931,0.287405300242697,0.0902868357048622,3.0756555,13.7016325,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,329.298916578293,306.895569086075,0.91837477684021,2.07877492904663,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.3,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.286579911858667,0.0891028492935479,2.96607,9.752756,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,395.884023666382,373.444503545761,0.819299221038818,1.99690341949463,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.3,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.2956,0.289569225519307,0.0906155402474904,2.18424,8.873153,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,334.042734861374,311.383451461792,0.777623176574707,2.15546989440918,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.3,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.04402,0.291723339568577,0.0907677279685644,2.5577064,5.071288,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,405.340488195419,382.585795879364,0.78030276298523,2.07132935523987,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.4,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.79245,0.285429890705003,0.0887293381860811,2.831082,9.726662,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,348.398188114166,325.343215227127,0.929372072219849,2.11208891868591,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.4,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.42138,0.294842754493539,0.0894792936090394,1.9571586,5.009794,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,406.824941635132,383.782090425491,0.816704034805298,2.0818145275116,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.4,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.42138,0.298455774073429,0.0917911469253911,3.1397893,10.424119,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,335.33359503746,312.257846832275,0.775914192199707,1.98943185806274,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.4,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.666664,0.284230112654879,0.0886056414454843,2.781766,13.108966,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,416.778297185898,393.28028678894,0.950070858001709,2.01366925239563,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.5,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.666664,0.290993719263182,0.0913209956019151,2.5454586,8.843077,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,357.387199401855,332.465833425522,0.782077789306641,2.06714200973511,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.5,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.918236,0.284894798574789,0.0887401914475131,2.6254592,7.8072906,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,407.763563394547,384.05947136879,0.824694156646729,2.11339664459229,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.5,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.04402,0.290537625640685,0.0901658382101817,2.3425908,12.022055,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,356.983479261398,332.971893310547,0.866057395935059,2.20629405975342,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.5,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.2956,0.288537996931028,0.0890272317846146,2.0522614,5.003172,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,422.723656415939,398.802642583847,0.796200275421143,2.09648513793945,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.6,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.04402,0.290828931450001,0.0906329847633265,1.5765965,6.0052576,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,362.929947376251,338.778079032898,0.843927621841431,2.05957651138306,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.6,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.79245,0.29320802448169,0.0905735143445797,2.7001731,4.559511,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,436.521463394165,412.055982112885,0.784884929656982,2.22334980964661,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.6,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.79245,0.291180256608659,0.0912186655990837,2.7200189,10.3537855,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,361.565118312836,337.01549077034,0.891311645507813,2.11174249649048,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.6,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,88.1761,0.285275979660054,0.0873320734920596,3.0461316,10.77599,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,420.212277650833,395.647537708282,0.79704213142395,2.05452132225037,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.7,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.037735,0.289483388534369,0.0900875305732691,3.354584,20.579302,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,397.397775173187,372.532311916351,0.85944128036499,2.21201968193054,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.7,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.04402,0.290637582799008,0.0882063240650288,3.7404544,9.689766,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,487.794148921967,462.829137086868,0.907269239425659,2.10530805587769,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.7,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.04402,0.291542896757664,0.0905462645837851,3.1103792,9.439212,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,386.274762868881,361.230186700821,0.859782695770264,2.08320450782776,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.7,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.41509,0.294904773747658,0.0909495318998515,3.5595026,7.885048,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,429.547930002213,404.308075666428,0.90021538734436,2.1186146736145,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.8,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.04402,0.28980747939478,0.089985429982825,2.1363378,10.214769,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,409.962585449219,384.655705690384,0.827365159988403,2.09500694274902,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.8,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.29188466452565,0.0895181560423377,2.842138,7.9132137,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,486.8873462677,461.020492076874,0.864823579788208,2.02294659614563,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.8,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,86.666664,0.2927911766553,0.0922931393096235,3.0483787,12.503034,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,431.320608615875,405.09463596344,0.931575298309326,2.11823725700378,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.8,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.79245,0.291973030082737,0.0896551571194784,2.2557518,6.205544,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,447.609972715378,419.488331079483,0.927933931350708,2.20226073265076,,,,,,,
0,False,100,False,False,True,dopri5,0.6,0.9,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,86.79245,0.287748090442936,0.0904323366456091,2.9164922,8.8137865,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,427.634028434753,400.909116506577,1.06544399261475,2.17131662368774,,,,,,,
1,False,100,False,False,True,dopri5,0.6,0.9,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,87.42138,0.290395926649626,0.0894926182143897,2.5553398,4.363555,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,477.416098833084,450.520745515823,1.08653879165649,2.21214270591736,,,,,,,
2,False,100,False,False,True,dopri5,0.6,0.9,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.67296,0.287928273605292,0.090088279570129,2.3680313,10.8109,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,460.277365922928,432.975152254105,1.10792803764343,2.42618823051453,,,,,,,
3,False,100,False,False,True,dopri5,0.6,0.9,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,87.54717,0.289694817508599,0.0884672504919332,2.605797,3.8503587,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,451.050787210465,422.787729978561,1.08075952529907,2.80521440505981,,,,,,,
0,False,100,False,False,True,dopri5,0.6,1,True,2000,86.79245,0.450937139068673,0.106169163808924,8.257479,30.275726,87.16981,0.291902808844958,0.0901160031795878,2.6277473,7.899928,55.723267,0.689351439063093,0.248044490098364,1.142853,3.2296658,455.35665345192,426.570130586624,1.10430192947388,3.25997567176819,,,,,,,
1,False,100,False,False,True,dopri5,0.6,1,True,2000,85.78616,0.364801503676541,0.0994204026998473,7.2213984,33.67774,86.666664,0.293722626467643,0.0884885346721859,2.5049691,8.811819,57.735847,0.683535613873433,0.245208010621185,4.897821,4.897821,501.750194311142,473.254020929337,1.24883055686951,2.49942350387573,,,,,,,
2,False,100,False,False,True,dopri5,0.6,1,True,2000,86.41509,0.415031246907746,0.102564610772323,7.591371,18.24968,87.2956,0.283578943856408,0.0881442313718995,2.6768348,6.3531933,53.710693,0.686262900489997,0.246588207427922,0.5725129,19.127237,461.331382274628,430.746432304382,1.2594850063324,2.78773427009583,,,,,,,
3,False,100,False,False,True,dopri5,0.6,1,True,2000,86.79245,0.382821845147225,0.0950778601735752,6.189186,17.384996,86.918236,0.292814165776231,0.0904753904651479,2.0907884,8.34161,54.08805,0.693337238040645,0.250081208348644,1.2312934,10.738397,525.386904716492,486.35534620285,1.74025893211365,10.100958108902,,,,,,,
